url,title,playlist_url
https://www.youtube.com/watch?v=tGSEQGvb9Ww,Donna Lee - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=lHoB4WmlLW8,My little suede shoes - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=SpU0fG2SmZ8,Now's The Time - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=6NzwdLc6VE4,Ornithology - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=yA-jDlsnrr8,Scrapple From The Apple - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=qyf0f1yM6II,Thirving from a riff (Anthropology) - Play Along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=j4RpI1acLho,Yardbird Suite - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=6yzv1kfawB0,Perdido - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=XD9CrhUaXAw,Nardis - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=pk_Jf4OV2cU,Milestones - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=J86icZv6RaQ,In a sentimental mood - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=UdREAu9im5I,I'm just a lucky so and so - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=uMbt1wLQaTw,I'm beginning to see the light - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=HWqpel1x-Os,Blue In Green - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=0bglPlzgO0I,Caravan - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=AatcHJNnR_Y,Do Nothin' Till You Hear From Me - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=IvhedWOXDLU,Four - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=qun3_l7AvNU,Half Nelson - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=DxsFRTjk000,Tune up - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=wamqVGzn4AI,"Take the ""A"" train - Play along - C bass instruments",https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=JbJlUQjdX1s,Sophisticated lady - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=Wp-vOQ0Kuws,Solar - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=YtgYnlzstqs,Seven steps to heaven - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=OWHmc_MbbgA,Satin doll - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=dzeU2DUZ3l4,Prelude to a kiss - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=8Mq-c9uG3Ws,Feels so good - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=H9ChG41JWLQ,Birk's works - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=cctVu0Ha5cY,Blues for alice - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=jXqip24WY8o,Blues in the closet - Play along - C bass instrument,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=t5z6puylK8Y,C Jam blues - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=loHU3HAY_WA,Freddie freeloader - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=mH2O1iMPyKo,Mr.  P.C. -  Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=wyb_1p6RbpA,Tenor madness - Play along - C bass instrument,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=o-o_TdSxBYU,Things ain't what they used to be - Play along - C bass instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=sKqpf0qFDBA,The Nearness of You - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=NpzevNrrHbY,My Romance - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=zbznHxM3134,My One And Only Love - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=J9E9dcR54Gw,My Funny Valentine - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=siWoEBPRAn4,My Foolish Heart - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=KWIY-idjO0M,Misty - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=GJ168UiJV5k,Here is That Rainy Day - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=3rdrs6VDaMI,But Beautiful - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=c8oNiuXImQA,Body and Soul - Play along - C bass Instruments,https://youtube.com/playlist?list=PLwASK72qOY0gKC-CuZw-BqupeoW9f6JnA&si=BqFhtYd7475Ng8WZ
https://www.youtube.com/watch?v=L843XLTh3dU,Angel eyes - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=8W_m4xPk-HI,Alone together - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=uiYZYE7XLJ8,All the things you are - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=ZgaPd0HSAmk,All of me - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=60oKxToGc0M,Alice in wonderland - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=KQpWpcikfYc,Afternoon in paris - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=QNxQxa23X2U,A foggy day - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=tT_gR4IJzp0,A fine romance - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=6DKiYEPs0rs,500 miles high - Play along - C Instruments version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=9p3yJYpwrww,A child is born - Play along - C Version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=67otpu39Rc0,502 Blues - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=-V2_Qa1NlGQ,Blue Bossa C version - Play along,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=aB-E9Npq49g,Afro Blue - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=i6k44kpECws,Airegin - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=nJbyHtcWoPs,All Blues - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=5W4huw2RP80,All in love is fair - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=NBevZXOfTGk,All My Tomorrows - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=uUNgOkYAepo,All of You - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=6iCR7FxLBmg,Ana Maria - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=DsIs28zPQAM,Anthropology - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=pR1vQwFBCsc,April In Paris - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=RZyZMk7zwGY,April Joy - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=mQRnIqqjLfQ,As Time Goes By - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=gaAhy-tGZlE,Autumn Leaves E minor version - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=CvdCQuklurU,Au Privave  - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=DmNr2jO_qwA,Autumn Leaves D minor version - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=nl78yzgFqPI,Arise Her Eyes - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=62DS9TmZH9o,Autumn In New York - Play along - C version,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=fyyM7z0PW8A,Beautiful love - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=3MIciZ4rt8c,Confirmation - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=T3wUyg3sx8A,Dewey Square - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=fKA1QHqjiE4,Donna Lee -Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=wJ-2F7wEYjI,My little suede shoes - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=-MA9Qvq8gsM,Now's The Time - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=YOMNtVLh5Sc,Ornithology - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=OZPYdMxoYfw,Scrapple From The Apple - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=VUPpFw3gFOw,Thirving from a riff (Anthropology) - Play Along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=8ijGFCBiFPU,Yardbird Suite - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=hAmM9iYtKwQ,Perdido - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=Se3vfW8Ci0o,Nardis - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=l-4MklxH8ZA,Milestones - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=YA9VRrXCPBI,In a sentimental mood - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=clRQdVYrUGk,I'm just a lucky so and so - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=Dc_XzpcVa8A,I'm beginning to see the light - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=6PN5kAEPovU,Blue In Green - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=Qh3dhXhmDqI,Caravan - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=xkGC5WAw5Jc,Do Nothin' Till You Hear From Me - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=Uaq-tz6aoc0,Four - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=h1MbA7TaEuM,Half Nelson - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=k459ENs3_MA,Tune up - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=cCbefF8cFo8,"Take the ""A"" train - Play along - C instruments",https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=NJ4dzDiVbZk,Sophisticated lady - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=8UI6YYlN2t8,Solar - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=gOZG16pTiYw,Seven steps to heaven - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=m9hWw4BXH2s,Satin doll - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=iqxRYSMLDJQ,Prelude to a kiss - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=LI5tcR0d0ko,Feels so good - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=uNY038QyV8Y,Birk's works - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=6d9ipKeSIpY,Blues for alice - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=bdypm4QYK2U,Blues in the closet - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=9qxadDdyst8,C Jam blues - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=mKrRPZtU-Kc,Freddie freeloader - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=3O8UqdS4P2o,Mr.  P.C. - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=zaKTyH5hCLU,Tenor madness - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=Y6hfBLw50Hk,Things ain't what they used to be - Play along - C instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=iiT1O06W-LA,The Nearness of You - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=z5bWTB2hB5o,My Romance - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=263k7Rvn-l4,My One And Only Love - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=tanv5BFHbdE,My Funny Valentine - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=_ILeB2OpTjY,My Foolish Heart - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=vDXokbhiAIA,Misty - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=haWV-kPnths,Here is That Rainy Day - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=oMqo_3sQJxg,But Beautiful - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
https://www.youtube.com/watch?v=MAbidrretTY,Body and Soul - Play along - C Instruments,https://youtube.com/playlist?list=PLwASK72qOY0jzcQHvT9NcNh3LAHHXgic3&si=9OH4HKbBJicOrY9l
